Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_4,nbbo,783,38141,14:25:18.8979150,14:25:18.9051810,7.266,263.558,256.292
1_3,nbbo,720,35359,14:25:18.8980369,14:25:18.9052560,7.2191,263.633,256.4139
1_6,nbbo,651,32055,14:25:18.8981099,14:25:18.9052570,7.1471,263.634,256.4869
1_7,trade,253,13813,14:25:18.8999219,14:25:18.9052770,5.3551,261.5351,256.18
1_7,nbbo,684,33285,14:25:18.8979790,14:25:18.9052980,7.319,263.675,256.356
1_4,trade,317,17585,14:25:18.8998640,14:25:18.9053180,5.454,261.5761,256.1221
1_1,trade,346,19362,14:25:18.9000490,14:25:18.9053240,5.275,261.5821,256.3071
1_2,nbbo,754,37033,14:25:18.8978399,14:25:18.9053280,7.4881,263.705,256.2169
1_3,trade,265,14870,14:25:18.8999650,14:25:18.9053420,5.377,261.6001,256.2231
1_0,nbbo,684,33593,14:25:18.8982290,14:25:18.9053390,7.11,263.716,256.606
1_6,trade,427,23946,14:25:18.9000029,14:25:18.9053890,5.3861,261.6471,256.261
1_5,nbbo,545,26631,14:25:18.8982969,14:25:18.9054160,7.1191,263.793,256.6739
1_0,trade,277,15510,14:25:18.9000949,14:25:18.9054440,5.3491,261.7021,256.353
1_2,trade,331,18349,14:25:18.8998109,14:25:18.9054370,5.6261,261.6951,256.069
1_5,trade,243,13100,14:25:18.9001369,14:25:18.9054930,5.3561,261.7511,256.395
1_2,nbbo,741,36075,14:25:19.8923270,14:25:19.8929650,0.638,251.533,250.895
1_3,nbbo,722,35307,14:25:19.8924680,14:25:19.8929950,0.527,251.563,251.036
1_4,nbbo,857,41815,14:25:19.8923760,14:25:19.8929990,0.623,251.567,250.944
1_1,nbbo,572,27885,14:25:19.8925789,14:25:19.8930030,0.4241,251.571,251.1469
1_6,nbbo,623,30599,14:25:19.8925169,14:25:19.8930070,0.4901,251.575,251.0849
1_5,nbbo,616,30297,14:25:19.8926649,14:25:19.8930160,0.3511,251.584,251.2329
1_7,nbbo,631,30727,14:25:19.8924299,14:25:19.8930180,0.5881,251.586,250.9979
1_0,nbbo,748,36721,14:25:19.8926159,14:25:19.8930530,0.4371,251.621,251.1839
1_7,trade,364,20846,14:25:19.8938959,14:25:19.8942420,0.3461,250.124,249.7779
1_4,trade,478,25968,14:25:19.8938559,14:25:19.8942510,0.3951,250.133,249.7379
1_1,trade,267,15119,14:25:19.8939990,14:25:19.8942600,0.261,250.142,249.881
1_6,trade,363,20554,14:25:19.8939659,14:25:19.8942610,0.2951,250.143,249.8479
1_2,trade,337,18852,14:25:19.8938189,14:25:19.8942660,0.4471,250.148,249.7009
1_3,trade,342,19115,14:25:19.8939320,14:25:19.8942670,0.335,250.149,249.814
1_5,trade,285,16526,14:25:19.8940700,14:25:19.8942910,0.221,250.173,249.952
1_0,trade,535,30555,14:25:19.8940260,14:25:19.8943050,0.279,250.187,249.908
1_7,nbbo,1690,82267,14:25:20.9039060,14:25:20.9105490,6.643,261.6631,255.0201
1_4,nbbo,1746,85417,14:25:20.9037600,14:25:20.9106170,6.857,261.7311,254.8741
1_3,nbbo,1695,82709,14:25:20.9040479,14:25:20.9106230,6.5751,261.7371,255.162
1_1,nbbo,1144,55783,14:25:20.9043659,14:25:20.9106270,6.2611,261.7411,255.48
1_2,nbbo,1626,79535,14:25:20.9036040,14:25:20.9106310,7.027,261.7451,254.7181
1_6,nbbo,1986,97595,14:25:20.9041940,14:25:20.9106720,6.478,261.7861,255.3081
1_1,trade,549,30673,14:25:20.9084199,14:25:20.9107950,2.3751,257.083,254.7079
1_5,nbbo,1338,65065,14:25:20.9046870,14:25:20.9108090,6.122,261.9231,255.8011
1_7,trade,744,42694,14:25:20.9081309,14:25:20.9108170,2.6861,257.105,254.4189
1_2,trade,636,36318,14:25:20.9079379,14:25:20.9108220,2.8841,257.11,254.2259
1_3,trade,758,42697,14:25:20.9082269,14:25:20.9108290,2.6021,257.117,254.5149
1_0,nbbo,2130,104083,14:25:20.9044949,14:25:20.9108330,6.3381,261.9471,255.609
1_5,trade,637,35997,14:25:20.9085830,14:25:20.9109200,2.337,257.208,254.871
1_4,trade,861,48838,14:25:20.9080269,14:25:20.9109080,2.8811,257.196,254.3149
1_0,trade,928,54026,14:25:20.9084849,14:25:20.9109800,2.4951,257.268,254.7729
1_6,trade,1288,73937,14:25:20.9083079,14:25:20.9110070,2.6991,257.295,254.5959
1_2,nbbo,1601,78041,14:25:21.9022979,14:25:21.9040060,1.7081,256.4851,254.777
1_6,nbbo,1222,59861,14:25:21.9028469,14:25:21.9040030,1.1561,256.4821,255.326
1_5,nbbo,1077,52625,14:25:21.9032199,14:25:21.9040870,0.8671,256.5661,255.699
1_0,nbbo,1352,65971,14:25:21.9030770,14:25:21.9040870,1.01,256.5661,255.5561
1_1,nbbo,880,42947,14:25:21.9029780,14:25:21.9040940,1.116,256.5731,255.4571
1_4,nbbo,1559,75907,14:25:21.9024420,14:25:21.9040920,1.65,256.5711,254.9211
1_7,nbbo,1346,65889,14:25:21.9025699,14:25:21.9041010,1.5311,256.5801,255.049
1_3,nbbo,1666,81009,14:25:21.9026900,14:25:21.9041040,1.414,256.5831,255.1691
1_7,trade,386,21636,14:25:21.9060959,14:25:21.9119830,5.8871,261.293,255.4059
1_1,trade,276,14738,14:25:21.9063220,14:25:21.9120180,5.696,261.328,255.632
1_2,trade,658,36972,14:25:21.9059160,14:25:21.9120020,6.086,261.312,255.226
1_4,trade,663,37186,14:25:21.9060050,14:25:21.9120370,6.032,261.347,255.315
1_3,trade,657,37814,14:25:21.9061579,14:25:21.9120470,5.8891,261.357,255.4679
1_6,trade,632,35576,14:25:21.9062420,14:25:21.9120690,5.827,261.379,255.552
1_5,trade,488,27851,14:25:21.9064669,14:25:21.9120730,5.6061,261.383,255.7769
1_0,trade,494,27974,14:25:21.9063869,14:25:21.9121280,5.7411,261.438,255.6969
1_2,nbbo,684,33667,14:25:22.6463920,14:25:22.6469790,0.587,15.8381,15.2511
1_7,nbbo,734,35911,14:25:22.6464749,14:25:22.6469790,0.5041,15.8381,15.334
1_1,nbbo,708,34707,14:25:22.6465930,14:25:22.6470070,0.414,15.8661,15.4521
1_5,nbbo,566,27801,14:25:22.6466729,14:25:22.6470080,0.3351,15.8671,15.532
1_4,nbbo,758,37039,14:25:22.6464370,14:25:22.6470110,0.574,15.8701,15.2961
1_6,nbbo,802,39593,14:25:22.6465539,14:25:22.6470120,0.4581,15.8711,15.413
1_3,nbbo,591,29073,14:25:22.6465190,14:25:22.6470130,0.494,15.8721,15.3781
1_0,nbbo,719,35281,14:25:22.6466290,14:25:22.6470250,0.396,15.8841,15.4881
1_3,trade,245,13925,14:25:22.8953579,14:25:22.8971800,1.8221,263.4381,261.616
1_7,trade,416,22746,14:25:22.8952770,14:25:22.8972150,1.938,263.4731,261.5351
1_2,trade,321,17773,14:25:22.8951040,14:25:22.8972230,2.119,263.4811,261.3621
1_4,trade,346,18904,14:25:22.8951999,14:25:22.8971800,1.9801,263.4381,261.458
1_5,trade,293,16843,14:25:22.8956939,14:25:22.8973050,1.6111,263.5631,261.952
1_1,trade,472,26549,14:25:22.8955069,14:25:22.8973140,1.8071,263.5721,261.765
1_6,trade,470,26211,14:25:22.8954250,14:25:22.8973200,1.895,263.5781,261.6831
1_0,trade,498,28714,14:25:22.8955899,14:25:22.8973300,1.7401,263.5881,261.848
1_2,nbbo,1312,64297,14:25:23.8980239,14:25:23.8989510,0.9271,258.8309,257.9038
1_4,nbbo,1260,61643,14:25:23.8981020,14:25:23.8989850,0.883,258.8649,257.9819
1_6,nbbo,481,23661,14:25:23.8983010,14:25:23.8989900,0.689,258.8699,258.1809
1_1,nbbo,731,35735,14:25:23.8983569,14:25:23.8989950,0.6381,258.8749,258.2368
1_3,nbbo,829,40709,14:25:23.8982429,14:25:23.8989990,0.7561,258.8789,258.1228
1_5,nbbo,817,39977,14:25:23.8984880,14:25:23.8990020,0.514,258.8819,258.3679
1_0,nbbo,885,43563,14:25:23.8984210,14:25:23.8990050,0.584,258.8849,258.3009
1_7,nbbo,1106,53905,14:25:23.8981680,14:25:23.8989910,0.823,258.8709,258.0479
1_7,trade,622,33762,14:25:23.9001629,14:25:23.9005980,0.4351,257.5659,257.1308
1_2,trade,727,40657,14:25:23.9000529,14:25:23.9006180,0.5651,257.5859,257.0208
1_6,trade,251,14090,14:25:23.9002559,14:25:23.9006220,0.3661,257.5899,257.2238
1_3,trade,371,21223,14:25:23.9002169,14:25:23.9038630,3.6461,260.8309,257.1848
1_4,trade,462,25944,14:25:23.9001190,14:25:23.9006250,0.506,257.5929,257.0869
1_1,trade,332,17733,14:25:23.9002919,14:25:23.9039010,3.6091,260.8689,257.2598
1_5,trade,477,26692,14:25:23.9003690,14:25:23.9039080,3.539,260.8759,257.3369
1_0,trade,477,27873,14:25:23.9003249,14:25:23.9039300,3.6051,260.8979,257.2928
1_2,nbbo,860,42219,14:25:24.9020980,14:25:24.9035460,1.448,261.0741,259.6261
1_1,nbbo,599,29453,14:25:24.9026480,14:25:24.9035460,0.898,261.0741,260.1761
1_6,nbbo,619,30449,14:25:24.9025460,14:25:24.9036220,1.076,261.1501,260.0741
1_3,nbbo,922,45223,14:25:24.9024310,14:25:24.9036220,1.191,261.1501,259.9591
1_5,nbbo,572,28005,14:25:24.9028530,14:25:24.9036310,0.778,261.1591,260.3811
1_0,nbbo,946,46147,14:25:24.9027349,14:25:24.9036300,0.8951,261.1581,260.263
1_7,nbbo,675,33163,14:25:24.9023430,14:25:24.9036350,1.292,261.1631,259.8711
1_4,nbbo,1091,53297,14:25:24.9022139,14:25:24.9036360,1.4221,261.1641,259.742
1_7,trade,277,15422,14:25:24.9049678,14:25:24.9054990,0.5312,260.82,260.2888
1_4,trade,369,21153,14:25:24.9049030,14:25:24.9055240,0.621,260.845,260.224
1_2,trade,354,19130,14:25:24.9048380,14:25:24.9054920,0.654,260.813,260.159
1_1,trade,260,14237,14:25:24.9051229,14:25:24.9055370,0.4141,260.858,260.4439
1_3,trade,472,27431,14:25:24.9050140,14:25:24.9055430,0.529,260.864,260.335
1_6,trade,326,18069,14:25:24.9050699,14:25:24.9055450,0.4751,260.866,260.3909
1_5,trade,206,11273,14:25:24.9052270,14:25:24.9055510,0.324,260.872,260.548
1_0,trade,304,17035,14:25:24.9051719,14:25:24.9055640,0.3921,260.885,260.4929
1_4,nbbo,1625,79419,14:25:25.8987130,14:25:25.8997300,1.017,253.4711,252.4541
1_7,nbbo,1296,62773,14:25:25.8988179,14:25:25.8997370,0.9191,253.4781,252.559
1_2,nbbo,1707,83475,14:25:25.8986180,14:25:25.8997670,1.149,253.5081,252.3591
1_3,nbbo,1564,76475,14:25:25.8988959,14:25:25.8997520,0.8561,253.4931,252.637
1_6,nbbo,966,47293,14:25:25.8989919,14:25:25.8998110,0.8191,253.5521,252.733
1_5,nbbo,1114,54089,14:25:25.8992669,14:25:25.8998400,0.5731,253.5811,253.008
1_1,nbbo,1144,55555,14:25:25.8990789,14:25:25.8998460,0.7671,253.5871,252.82
1_0,nbbo,1326,64755,14:25:25.8991719,14:25:25.8998940,0.7221,253.6351,252.913
1_7,trade,522,29992,14:25:25.9020280,14:25:25.9091840,7.156,259.5641,252.4081
1_6,trade,424,23867,14:25:25.9022050,14:25:25.9092050,7,259.5851,252.5851
1_1,trade,517,27972,14:25:25.9022829,14:25:25.9092020,6.9191,259.5821,252.663
1_4,trade,753,41973,14:25:25.9019310,14:25:25.9092080,7.277,259.5881,252.3111
1_2,trade,758,43758,14:25:25.9018339,14:25:25.9092140,7.3801,259.5941,252.214
1_0,trade,558,30917,14:25:25.9023609,14:25:25.9092240,6.8631,259.6041,252.741
1_5,trade,478,26057,14:25:25.9024420,14:25:25.9092360,6.794,259.6161,252.8221
1_3,trade,830,47529,14:25:25.9021059,14:25:25.9092280,7.1221,259.6081,252.486
1_6,nbbo,730,35989,14:25:26.9007080,14:25:26.9015700,0.862,262.9631,262.1011
1_7,nbbo,591,28873,14:25:26.9005319,14:25:26.9015950,1.0631,262.9881,261.925
1_4,nbbo,864,42329,14:25:26.9004390,14:25:26.9016080,1.169,263.0011,261.8321
1_1,nbbo,691,33711,14:25:26.9007950,14:25:26.9016190,0.824,263.0121,262.1881
1_0,nbbo,638,31393,14:25:26.9008800,14:25:26.9016450,0.765,263.0381,262.2731
1_2,nbbo,878,43031,14:25:26.9003480,14:25:26.9016460,1.298,263.0391,261.7411
1_5,nbbo,720,34965,14:25:26.9009670,14:25:26.9016490,0.682,263.0421,262.3601
1_3,nbbo,1092,53203,14:25:26.9006040,14:25:26.9016490,1.045,263.0421,261.9971
1_2,trade,480,27139,14:25:26.9033200,14:25:26.9040990,0.779,262.8731,262.0941
1_7,trade,305,17279,14:25:26.9034739,14:25:26.9041190,0.6451,262.8931,262.248
1_4,trade,538,29461,14:25:26.9033959,14:25:26.9041420,0.7461,262.9161,262.17
1_3,trade,484,27051,14:25:26.9035270,14:25:26.9041430,0.616,262.9171,262.3011
1_0,trade,283,15617,14:25:26.9037460,14:25:26.9041990,0.453,262.9731,262.5201
1_6,trade,589,33527,14:25:26.9035970,14:25:26.9041990,0.602,262.9731,262.3711
1_5,trade,451,25554,14:25:26.9038059,14:25:26.9042290,0.4231,263.0031,262.58
1_1,trade,702,38292,14:25:26.9036710,14:25:26.9042390,0.568,263.0131,262.4451
1_5,nbbo,660,32111,14:25:27.9030129,14:25:27.9036920,0.6791,268.739,268.0599
1_4,nbbo,1058,51825,14:25:27.9024500,14:25:27.9036620,1.212,268.709,267.497
1_6,nbbo,747,36545,14:25:27.9027459,14:25:27.9037040,0.9581,268.751,267.7929
1_0,nbbo,923,45085,14:25:27.9029119,14:25:27.9036690,0.7571,268.716,267.9589
1_2,nbbo,684,33505,14:25:27.9023559,14:25:27.9037430,1.3871,268.79,267.4029
1_1,nbbo,571,27721,14:25:27.9028370,14:25:27.9037450,0.908,268.792,267.884
1_7,nbbo,998,48761,14:25:27.9025450,14:25:27.9037420,1.197,268.789,267.592
1_3,nbbo,1228,59787,14:25:27.9026329,14:25:27.9037430,1.1101,268.79,267.6799
1_2,trade,359,19516,14:25:27.9054520,14:25:27.9119490,6.497,274.272,267.775
1_1,trade,405,21808,14:25:27.9057869,14:25:27.9119750,6.1881,274.298,268.1099
1_3,trade,576,31162,14:25:27.9056440,14:25:27.9119800,6.336,274.303,267.967
1_6,trade,581,32375,14:25:27.9057109,14:25:27.9119830,6.2721,274.306,268.0339
1_4,trade,493,27570,14:25:27.9055090,14:25:27.9119840,6.475,274.307,267.832
1_7,trade,598,33312,14:25:27.9055750,14:25:27.9119860,6.411,274.309,267.898
1_5,trade,307,16819,14:25:27.9059229,14:25:27.9119730,6.0501,274.296,268.2459
1_0,trade,421,24120,14:25:27.9058570,14:25:27.9119930,6.136,274.316,268.18
1_2,nbbo,2285,111201,14:25:28.9025749,14:25:28.9051990,2.6241,254.2401,251.616
1_6,nbbo,1819,89049,14:25:28.9034691,14:25:28.9052050,1.7359,254.2461,252.5102
1_7,nbbo,2421,117801,14:25:28.9030219,14:25:28.9052710,2.2491,254.3121,252.063
1_1,nbbo,1744,84419,14:25:28.9036839,14:25:28.9052710,1.5871,254.3121,252.725
1_3,nbbo,2418,117745,14:25:28.9032290,14:25:28.9052770,2.048,254.3181,252.2701
1_4,nbbo,3171,154097,14:25:28.9027960,14:25:28.9052680,2.472,254.3091,251.8371
1_5,nbbo,2107,102781,14:25:28.9041240,14:25:28.9054190,1.295,254.4601,253.1651
1_0,nbbo,2591,126491,14:25:28.9038640,14:25:28.9054000,1.536,254.4411,252.9051
1_2,trade,1342,78969,14:25:28.9088619,14:25:28.9161040,7.2421,259.0571,251.815
1_6,trade,1039,60029,14:25:28.9094119,14:25:28.9161400,6.7281,259.0931,252.365
1_3,trade,1175,64155,14:25:28.9092829,14:25:28.9161430,6.8601,259.0961,252.236
1_7,trade,1321,76737,14:25:28.9091370,14:25:28.9161480,7.011,259.1011,252.0901
1_4,trade,1624,95349,14:25:28.9089969,14:25:28.9161690,7.1721,259.1221,251.95
1_1,trade,1102,63000,14:25:28.9095430,14:25:28.9161750,6.632,259.1281,252.4961
1_0,trade,1263,71915,14:25:28.9096540,14:25:28.9162120,6.558,259.1651,252.6071
1_5,trade,1131,64873,14:25:28.9097969,14:25:28.9162510,6.4541,259.2041,252.75
1_6,nbbo,2049,100135,14:25:29.9040660,14:25:29.9058160,1.75,253.952,252.202
1_2,nbbo,2945,143255,14:25:29.9030950,14:25:29.9057940,2.699,253.93,251.231
1_1,nbbo,2600,126253,14:25:29.9042690,14:25:29.9059090,1.64,254.045,252.405
1_5,nbbo,1948,94785,14:25:29.9046589,14:25:29.9059140,1.2551,254.05,252.7949
1_3,nbbo,2890,140725,14:25:29.9038520,14:25:29.9059070,2.055,254.043,251.988
1_7,nbbo,3309,160587,14:25:29.9035999,14:25:29.9058910,2.2911,254.027,251.7359
1_4,nbbo,4503,218821,14:25:29.9033520,14:25:29.9127580,9.406,260.894,251.488
1_0,nbbo,3065,148739,14:25:29.9044440,14:25:29.9128380,8.394,260.974,252.58
1_1,trade,959,52808,14:25:29.9089309,14:25:29.9130180,4.0871,255.3782,251.2911
1_7,trade,966,53448,14:25:29.9086500,14:25:29.9130330,4.383,255.3932,251.0102
1_0,trade,910,51632,14:25:29.9090329,14:25:29.9130400,4.0071,255.4002,251.3931
1_2,trade,975,54711,14:25:29.9084400,14:25:29.9130450,4.605,255.4052,250.8002
1_4,trade,1307,74108,14:25:29.9085460,14:25:29.9131310,4.585,255.4912,250.9062
1_5,trade,649,36739,14:25:29.9091240,14:25:29.9131330,4.009,255.4932,251.4842
1_3,trade,810,45243,14:25:29.9087500,14:25:29.9131990,4.449,255.5592,251.1102
1_6,trade,905,49983,14:25:29.9088450,14:25:29.9132340,4.389,255.5942,251.2052
1_2,nbbo,773,37495,14:25:30.6460828,14:25:30.6471040,1.0212,18.59,17.5688
1_1,nbbo,733,35625,14:25:30.6463199,14:25:30.6471330,0.8131,18.619,17.8059
1_6,nbbo,892,43679,14:25:30.6462749,14:25:30.6471290,0.8541,18.615,17.7609
1_7,nbbo,1318,64289,14:25:30.6461770,14:25:30.6471190,0.942,18.605,17.663
1_4,nbbo,1473,72115,14:25:30.6461269,14:25:30.6471370,1.0101,18.623,17.6129
1_3,nbbo,1135,55509,14:25:30.6462239,14:25:30.6471380,0.9141,18.624,17.7099
1_5,nbbo,843,41273,14:25:30.6464139,14:25:30.6471370,0.7231,18.623,17.8999
1_0,nbbo,1514,73659,14:25:30.6463569,14:25:30.6471400,0.7831,18.626,17.8429
1_2,trade,286,15865,14:25:30.8935200,14:25:30.8939510,0.431,259.746,259.315
1_7,trade,481,26689,14:25:30.8935930,14:25:30.8939510,0.358,259.746,259.388
1_4,trade,616,35179,14:25:30.8935540,14:25:30.8939760,0.422,259.771,259.349
1_5,trade,567,31522,14:25:30.8937369,14:25:30.8940910,0.3541,259.886,259.5319
1_1,trade,429,22829,14:25:30.8936829,14:25:30.8940940,0.4111,259.889,259.4779
1_3,trade,538,30500,14:25:30.8936209,14:25:30.8941190,0.4981,259.914,259.4159
1_6,trade,622,35347,14:25:30.8936500,14:25:30.8941450,0.495,259.94,259.445
1_0,trade,644,35506,14:25:30.8937080,14:25:30.8941580,0.45,259.953,259.503
1_3,nbbo,1154,56337,14:25:31.8967740,14:25:31.9008950,4.121,263.7541,259.6331
1_0,nbbo,1123,54837,14:25:31.8971140,14:25:31.9008950,3.781,263.7541,259.9731
1_1,nbbo,913,44487,14:25:31.8970090,14:25:31.9010130,4.004,263.8721,259.8681
1_4,nbbo,1537,74915,14:25:31.8965799,14:25:31.9010130,4.4331,263.8721,259.439
1_1,trade,353,19043,14:25:31.8992679,14:25:31.9010190,1.7511,260.817,259.0659
1_3,trade,381,21329,14:25:31.8991409,14:25:31.9010200,1.8791,260.818,258.9389
1_7,nbbo,1206,58913,14:25:31.8966829,14:25:31.9010240,4.3411,263.8831,259.542
1_0,trade,414,22873,14:25:31.8993289,14:25:31.9010250,1.6961,260.823,259.1269
1_5,nbbo,926,45089,14:25:31.8972209,14:25:31.9010300,3.8091,263.8891,260.08
1_7,trade,312,17605,14:25:31.8990789,14:25:31.9010300,1.9511,260.828,258.8769
1_2,nbbo,1253,61191,14:25:31.8964699,14:25:31.9010360,4.5661,263.8951,259.329
1_5,trade,377,20889,14:25:31.8993948,14:25:31.9010390,1.6442,260.837,259.1928
1_2,trade,447,25069,14:25:31.8989210,14:25:31.9010410,2.12,260.839,258.719
1_6,nbbo,892,44005,14:25:31.8968820,14:25:31.9010420,4.16,263.9011,259.7411
1_6,trade,477,26887,14:25:31.8991989,14:25:31.9010440,1.8451,260.842,258.9969
1_4,trade,672,36936,14:25:31.8989980,14:25:31.9011180,2.12,260.916,258.796
1_6,nbbo,776,38067,14:25:32.8985939,14:25:32.8997020,1.1081,259.9051,258.797
1_2,nbbo,1305,63973,14:25:32.8980780,14:25:32.8997180,1.64,259.9211,258.2811
1_7,nbbo,1381,67339,14:25:32.8983370,14:25:32.8997820,1.445,259.9851,258.5401
1_4,nbbo,1636,79793,14:25:32.8982059,14:25:32.8997830,1.5771,259.9861,258.409
1_1,nbbo,987,47463,14:25:32.8987099,14:25:32.8997880,1.0781,259.9911,258.913
1_3,nbbo,1368,66951,14:25:32.8984589,14:25:32.8997900,1.3311,259.9931,258.662
1_0,nbbo,1511,73621,14:25:32.8988149,14:25:32.8997960,0.9811,259.9991,259.018
1_5,nbbo,986,48425,14:25:32.8989599,14:25:32.8999650,1.0051,260.1681,259.163
1_7,trade,396,22488,14:25:32.9014830,14:25:32.9064770,4.994,263.814,258.82
1_4,trade,642,36683,14:25:32.9013980,14:25:32.9064970,5.099,263.834,258.735
1_1,trade,341,19193,14:25:32.9016600,14:25:32.9065030,4.843,263.84,258.997
1_3,trade,331,18342,14:25:32.9015469,14:25:32.9065100,4.9631,263.847,258.8839
1_6,trade,308,17068,14:25:32.9016040,14:25:32.9065150,4.911,263.852,258.941
1_0,trade,460,25801,14:25:32.9017120,14:25:32.9065210,4.809,263.858,259.049
1_2,trade,537,29738,14:25:32.9013209,14:25:32.9065240,5.2031,263.861,258.6579
1_5,trade,305,16963,14:25:32.9017780,14:25:32.9065090,4.731,263.846,259.115
1_3,nbbo,1157,56397,14:25:33.8947459,14:25:33.8957650,1.0191,250.2741,249.255
1_2,nbbo,1028,49895,14:25:33.8944230,14:25:33.8957620,1.339,250.2711,248.9321
1_5,nbbo,756,37061,14:25:33.8951669,14:25:33.8958370,0.6701,250.3461,249.676
1_6,nbbo,763,37559,14:25:33.8948599,14:25:33.8958360,0.9761,250.3451,249.369
1_4,nbbo,1293,63293,14:25:33.8945279,14:25:33.8958420,1.3141,250.3511,249.037
1_7,nbbo,896,44005,14:25:33.8946560,14:25:33.8958440,1.188,250.3531,249.1651
1_1,nbbo,976,47617,14:25:33.8949639,14:25:33.8958480,0.8841,250.3571,249.473
1_0,nbbo,1131,55525,14:25:33.8950531,14:25:33.8959350,0.8819,250.4441,249.5622
1_7,trade,349,19556,14:25:33.8971879,14:25:33.8976940,0.5061,248.988,248.4819
1_5,trade,417,22935,14:25:33.8973869,14:25:33.8976940,0.3071,248.988,248.6809
1_4,trade,627,34759,14:25:33.8971440,14:25:33.8977280,0.584,249.022,248.438
1_0,trade,503,29179,14:25:33.8973439,14:25:33.8977280,0.3841,249.022,248.6379
1_1,trade,560,32187,14:25:33.8973020,14:25:33.8977310,0.429,249.025,248.596
1_6,trade,472,26548,14:25:33.8972659,14:25:33.8977330,0.4671,249.027,248.5599
1_3,trade,550,29946,14:25:33.8972209,14:25:33.8977360,0.5151,249.03,248.5149
1_2,trade,472,26569,14:25:33.8970999,14:25:33.8977380,0.6381,249.032,248.3939
1_7,nbbo,854,41797,14:25:34.6439570,14:25:34.6444570,0.5,16.808,16.308
1_4,nbbo,1125,55125,14:25:34.6439069,14:25:34.6444540,0.5471,16.805,16.2579
1_2,nbbo,980,48011,14:25:34.6438630,14:25:34.6444830,0.62,16.834,16.214
1_3,nbbo,1122,54459,14:25:34.6439940,14:25:34.6466500,2.656,19.001,16.345
1_6,nbbo,901,44571,14:25:34.6440450,14:25:34.6466560,2.611,19.007,16.396
1_1,nbbo,993,48207,14:25:34.6440839,14:25:34.6466610,2.5771,19.012,16.4349
1_0,nbbo,946,46297,14:25:34.6441309,14:25:34.6466650,2.5341,19.016,16.4819
1_5,nbbo,669,32669,14:25:34.6441749,14:25:34.6466680,2.4931,19.019,16.5259
1_7,trade,238,13310,14:25:34.8957570,14:25:34.8989810,3.224,268.8,265.576
1_1,trade,415,23695,14:25:34.8960589,14:25:34.8990140,2.9551,268.833,265.8779
1_3,trade,417,23311,14:25:34.8958389,14:25:34.8990210,3.1821,268.84,265.6579
1_2,trade,427,23781,14:25:34.8955380,14:25:34.8990280,3.49,268.847,265.357
1_5,trade,287,15895,14:25:34.8984399,14:25:34.8990370,0.5971,268.856,268.2589
1_6,trade,632,35403,14:25:34.8959429,14:25:34.8990440,3.1011,268.863,265.7619
1_4,trade,351,19813,14:25:34.8956600,14:25:34.8989900,3.33,268.809,265.479
1_0,trade,416,23369,14:25:34.8961589,14:25:34.8990520,2.8931,268.871,265.9779
1_5,nbbo,795,38665,14:25:35.9013590,14:25:35.9019620,0.603,259.8091,259.2061
1_7,nbbo,1147,55647,14:25:35.9007320,14:25:35.9019790,1.247,259.8261,258.5791
1_2,nbbo,893,43661,14:25:35.9004760,14:25:35.9019620,1.486,259.8091,258.3231
1_6,nbbo,729,35985,14:25:35.9009830,14:25:35.9020050,1.022,259.8521,258.8301
1_3,nbbo,1028,50539,14:25:35.9008519,14:25:35.9019800,1.1281,259.8271,258.699
1_4,nbbo,1301,63351,14:25:35.9006019,14:25:35.9020060,1.4041,259.8531,258.449
1_0,nbbo,1017,49771,14:25:35.9012259,14:25:35.9020040,0.7781,259.8511,259.073
1_1,nbbo,798,38953,14:25:35.9011259,14:25:35.9020110,0.8851,259.8581,258.973
1_2,trade,253,14094,14:25:35.9034809,14:25:35.9042530,0.7721,259.3311,258.559
1_4,trade,454,25494,14:25:35.9035479,14:25:35.9042720,0.7241,259.3501,258.626
1_3,trade,389,21944,14:25:35.9036899,14:25:35.9042820,0.5921,259.3601,258.768
1_7,trade,585,32092,14:25:35.9036138,14:25:35.9043150,0.7012,259.3931,258.6919
1_0,trade,381,20955,14:25:35.9038690,14:25:35.9043440,0.475,259.4221,258.9471
1_1,trade,313,17303,14:25:35.9038109,14:25:35.9043520,0.5411,259.4301,258.889
1_6,trade,465,26290,14:25:35.9037460,14:25:35.9043610,0.615,259.4391,258.8241
1_5,trade,384,21940,14:25:35.9039331,14:25:35.9043670,0.4339,259.4451,259.0112
1_4,nbbo,1010,49497,14:25:36.6423470,14:25:36.6428670,0.52,21.8341,21.3141
1_7,nbbo,1273,61795,14:25:36.6423861,14:25:36.6449000,2.5139,23.8671,21.3532
1_2,nbbo,976,47391,14:25:36.6423068,14:25:36.6449040,2.5972,23.8711,21.2739
1_3,nbbo,1026,50049,14:25:36.6424260,14:25:36.6449180,2.492,23.8851,21.3931
1_6,nbbo,891,43537,14:25:36.6424729,14:25:36.6449180,2.4451,23.8851,21.44
1_4,trade,385,21379,14:25:36.6435939,14:25:36.6449730,1.3791,21.5281,20.149
1_2,trade,462,26113,14:25:36.6435629,14:25:36.6449800,1.4171,21.5351,20.118
1_1,nbbo,861,41951,14:25:36.6425148,14:25:36.6429010,0.3862,21.8681,21.4819
1_5,nbbo,721,35293,14:25:36.6425920,14:25:36.6449910,2.399,23.9581,21.5591
