Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_7,trade,2,394,14:58:35.6477819,14:58:35.6496680,1.8861,22.3291,20.443
1_5,trade,123,7129,14:58:35.6474949,14:58:35.6496670,2.1721,22.3281,20.156
1_4,trade,328,18235,14:58:35.6475999,14:58:35.6496770,2.0771,22.3381,20.261
1_1,trade,939,54120,14:58:35.6478719,14:58:35.6497610,1.8891,22.4221,20.533
1_3,trade,637,35989,14:58:35.6478179,14:58:35.6497630,1.9451,22.4241,20.479
1_2,trade,926,51194,14:58:35.6475339,14:58:35.6498020,2.2681,22.4631,20.195
1_0,trade,2524,136475,14:58:35.6476700,14:58:35.6500100,2.34,22.6711,20.3311
1_5,nbbo,41,2323,14:58:35.8953190,14:58:35.8960990,0.78,72.818,72.038
1_6,nbbo,26,1569,14:58:35.8954801,14:58:35.8960960,0.6159,72.815,72.1991
1_2,nbbo,500,24497,14:58:35.8953750,14:58:35.8961280,0.753,72.847,72.094
1_7,nbbo,8,657,14:58:35.8956689,14:58:35.8961170,0.4481,72.836,72.3879
1_4,nbbo,169,8621,14:58:35.8954410,14:58:35.8961520,0.711,72.871,72.16
1_3,nbbo,410,20469,14:58:35.8957230,14:58:35.8961520,0.429,72.871,72.442
1_1,nbbo,439,21809,14:58:35.8957949,14:58:35.8961690,0.3741,72.888,72.5139
1_0,nbbo,2104,101599,14:58:35.8955430,14:58:35.8965100,0.967,73.229,72.262
1_5,trade,57,3848,14:58:35.8977730,14:58:35.8983710,0.598,74.6081,74.0101
1_6,trade,13,994,14:58:35.8979289,14:58:35.8983970,0.4681,74.6341,74.166
1_7,trade,5,609,14:58:35.8981040,14:58:35.8984110,0.307,74.6481,74.3411
1_4,trade,193,10941,14:58:35.8978900,14:58:35.8984130,0.523,74.6501,74.1271
1_2,trade,387,21316,14:58:35.8978229,14:58:35.8984640,0.6411,74.7011,74.06
1_1,trade,272,15423,14:58:35.8982050,14:58:35.8984940,0.289,74.7311,74.4421
1_3,trade,344,19495,14:58:35.8981390,14:58:35.8985080,0.369,74.7451,74.3761
1_0,trade,1413,76577,14:58:35.8979790,14:58:35.8987340,0.755,74.9711,74.2161
1_5,nbbo,93,4849,14:58:36.1433948,14:58:36.1438580,0.4632,13.3731,12.9099
1_7,nbbo,3,419,14:58:36.1435979,14:58:36.1438970,0.2991,13.4121,13.113
1_4,nbbo,179,9097,14:58:36.1434649,14:58:36.1439160,0.4511,13.4311,12.98
1_2,nbbo,476,23381,14:58:36.1434260,14:58:36.1439170,0.491,13.4321,12.9411
1_3,nbbo,277,13821,14:58:36.1436250,14:58:36.1439210,0.296,13.4361,13.1401
1_6,nbbo,17,1113,14:58:36.1434869,14:58:36.1439160,0.4291,13.4311,13.002
1_1,nbbo,595,29709,14:58:36.1436579,14:58:36.1439400,0.2821,13.4551,13.173
1_0,nbbo,1970,95621,14:58:36.1435239,14:58:36.1441290,0.6051,13.6441,13.039
1_5,trade,54,3209,14:58:36.1449549,14:58:36.1465160,1.5611,15.5532,13.9921
1_6,trade,9,795,14:58:36.1450581,14:58:36.1465280,1.4699,15.5652,14.0953
1_7,trade,2,394,14:58:36.1451549,14:58:36.1465380,1.3831,15.5752,14.1921
1_4,trade,187,10746,14:58:36.1450310,14:58:36.1465530,1.522,15.5902,14.0682
1_2,trade,447,24772,14:58:36.1449859,14:58:36.1465750,1.5891,15.6122,14.0231
1_3,trade,220,11993,14:58:36.1451789,14:58:36.1465980,1.4191,15.6352,14.2161
1_1,trade,570,32687,14:58:36.1452110,14:58:36.1466740,1.463,15.7112,14.2482
1_0,trade,1142,62663,14:58:36.1450880,14:58:36.1467190,1.631,15.7562,14.1252
1_4,nbbo,225,11405,14:58:36.3929219,14:58:36.3934700,0.5481,50.193,49.6449
1_2,nbbo,366,18077,14:58:36.3928710,14:58:36.3935070,0.636,50.23,49.594
1_3,nbbo,198,9917,14:58:36.3931120,14:58:36.3935290,0.417,50.252,49.835
1_5,nbbo,38,2145,14:58:36.3928149,14:58:36.3935350,0.7201,50.258,49.5379
1_6,nbbo,5,513,14:58:36.3929530,14:58:36.3935290,0.576,50.252,49.676
1_7,nbbo,3,409,14:58:36.3930800,14:58:36.3935400,0.46,50.263,49.803
1_1,nbbo,485,24259,14:58:36.3931629,14:58:36.3935640,0.4011,50.287,49.8859
1_0,nbbo,1649,80383,14:58:36.3929980,14:58:36.3937630,0.765,50.486,49.721
1_6,trade,4,498,14:58:36.3946210,14:58:36.3949670,0.346,51.276,50.93
1_5,trade,30,1874,14:58:36.3945140,14:58:36.3949930,0.479,51.302,50.823
1_4,trade,138,7973,14:58:36.3945939,14:58:36.3950020,0.4081,51.311,50.9029
1_2,trade,282,14921,14:58:36.3945469,14:58:36.3950060,0.4591,51.315,50.8559
1_3,trade,225,12607,14:58:36.3947380,14:58:36.3977610,3.023,54.07,51.047
1_1,trade,414,22751,14:58:36.3947769,14:58:36.3978650,3.0881,54.174,51.0859
1_0,trade,804,42924,14:58:36.3946519,14:58:36.3978980,3.2461,54.207,50.9609
1_6,nbbo,27,1611,14:58:36.6442530,14:58:36.6446450,0.392,7.6271,7.2351
1_5,nbbo,63,3391,14:58:36.6441520,14:58:36.6446710,0.519,7.6531,7.1341
1_2,nbbo,447,21883,14:58:36.6441920,14:58:36.6446700,0.478,7.6521,7.1741
1_7,nbbo,1,315,14:58:36.6443489,14:58:36.6446740,0.3251,7.6561,7.331
1_4,nbbo,259,13045,14:58:36.6442299,14:58:36.6446590,0.4291,7.6411,7.212
1_3,nbbo,353,17523,14:58:36.6443760,14:58:36.6446800,0.304,7.6621,7.3581
1_1,nbbo,605,30097,14:58:36.6444080,14:58:36.6447560,0.348,7.7381,7.3901
1_0,nbbo,1953,95203,14:58:36.6442869,14:58:36.6448620,0.5751,7.8441,7.269
1_5,trade,30,1886,14:58:36.6454320,14:58:36.6457410,0.309,114.659,114.35
1_6,trade,15,1190,14:58:36.6455179,14:58:36.6457610,0.2431,114.679,114.4359
1_4,trade,156,9161,14:58:36.6454909,14:58:36.6457680,0.2771,114.686,114.4089
1_2,trade,251,14083,14:58:36.6454609,14:58:36.6457840,0.3231,114.702,114.3789
1_3,trade,208,11647,14:58:36.6456049,14:58:36.6458100,0.2051,114.728,114.5229
1_1,trade,388,21999,14:58:36.6456269,14:58:36.6458410,0.2141,114.759,114.5449
1_0,trade,1117,62000,14:58:36.6455419,14:58:36.6459170,0.3751,114.835,114.4599
1_2,nbbo,446,21647,14:58:36.8924810,14:58:36.8928540,0.373,74.813,74.44
1_5,nbbo,34,1957,14:58:36.8924550,14:58:36.8928620,0.407,74.821,74.414
1_3,nbbo,276,13747,14:58:36.8926059,14:58:36.8929220,0.3161,74.881,74.5649
1_4,nbbo,154,7907,14:58:36.8925100,14:58:36.8929130,0.403,74.872,74.469
1_6,nbbo,3,415,14:58:36.8925260,14:58:36.8929200,0.394,74.879,74.485
1_1,nbbo,290,14599,14:58:36.8926320,14:58:36.8929290,0.297,74.888,74.591
1_0,nbbo,1487,72495,14:58:36.8925510,14:58:36.8930120,0.461,74.971,74.51
1_5,trade,37,2281,14:58:36.8937629,14:58:36.8940950,0.3321,75.5881,75.256
1_6,trade,15,1041,14:58:36.8938530,14:58:36.8941080,0.255,75.6011,75.3461
1_7,trade,1,339,14:58:36.8939310,14:58:36.8941380,0.207,75.6311,75.4241
1_4,trade,314,17969,14:58:36.8938289,14:58:36.8941490,0.3201,75.6421,75.322
1_2,trade,485,26456,14:58:36.8937880,14:58:36.8941530,0.365,75.6461,75.2811
1_3,trade,357,20208,14:58:36.8939541,14:58:36.8942180,0.2639,75.7111,75.4472
1_1,trade,513,29795,14:58:36.8939840,14:58:36.8942440,0.26,75.7371,75.4771
1_0,trade,1237,67282,14:58:36.8938759,14:58:36.8943080,0.4321,75.8011,75.369
1_5,nbbo,51,2749,14:58:37.1434670,14:58:37.1439010,0.434,11.4101,10.9761
1_7,nbbo,10,781,14:58:37.1436490,14:58:37.1439120,0.263,11.4211,11.1581
1_4,nbbo,209,10573,14:58:37.1435339,14:58:37.1439260,0.3921,11.4351,11.043
1_2,nbbo,505,24777,14:58:37.1434969,14:58:37.1439260,0.4291,11.4351,11.006
1_6,nbbo,11,805,14:58:37.1435549,14:58:37.1439300,0.3751,11.4391,11.064
1_3,nbbo,425,20919,14:58:37.1436770,14:58:37.1439600,0.283,11.4691,11.1861
1_1,nbbo,856,42543,14:58:37.1437120,14:58:37.1440420,0.33,11.5511,11.2211
1_0,nbbo,1754,85377,14:58:37.1435880,14:58:37.1441180,0.53,11.6271,11.0971
1_5,trade,42,2637,14:58:37.1450269,14:58:37.1454050,0.3781,12.473,12.0949
1_6,trade,8,737,14:58:37.1451220,14:58:37.1454230,0.301,12.491,12.19
1_7,trade,5,572,14:58:37.1452149,14:58:37.1454310,0.2161,12.499,12.2829
1_4,trade,161,9140,14:58:37.1450999,14:58:37.1454400,0.3401,12.508,12.1679
1_2,trade,560,31334,14:58:37.1450560,14:58:37.1454740,0.418,12.542,12.124
1_3,trade,480,26836,14:58:37.1452349,14:58:37.1455330,0.2981,12.601,12.3029
1_1,trade,653,35957,14:58:37.1452750,14:58:37.1455640,0.289,12.632,12.343
1_0,trade,1274,68865,14:58:37.1451510,14:58:37.1455970,0.446,12.665,12.219
1_4,nbbo,121,6237,14:58:37.3932238,14:58:37.3938160,0.5922,58.1061,57.5139
1_2,nbbo,364,17989,14:58:37.3931669,14:58:37.3938490,0.6821,58.1391,57.457
1_7,nbbo,5,515,14:58:37.3934339,14:58:37.3938570,0.4231,58.1471,57.724
1_6,nbbo,4,465,14:58:37.3932559,14:58:37.3938610,0.6051,58.1511,57.546
1_5,nbbo,46,2577,14:58:37.3931019,14:58:37.3938490,0.7471,58.1391,57.392
1_3,nbbo,350,17447,14:58:37.3934851,14:58:37.3939140,0.4289,58.2041,57.7752
1_1,nbbo,376,18809,14:58:37.3935499,14:58:37.3939230,0.3731,58.2131,57.84
1_0,nbbo,1931,94067,14:58:37.3933149,14:58:37.3961550,2.8401,60.4451,57.605
1_7,trade,4,486,14:58:37.3952930,14:58:37.3961840,0.891,59.8291,58.9381
1_5,trade,54,3520,14:58:37.3950690,14:58:37.3961840,1.115,59.8291,58.7141
1_4,trade,98,5557,14:58:37.3951560,14:58:37.3961910,1.035,59.8361,58.8011
1_6,trade,5,562,14:58:37.3951820,14:58:37.3961970,1.015,59.8421,58.8271
1_1,trade,311,17772,14:58:37.3953610,14:58:37.3962350,0.874,59.8801,59.0061
1_3,trade,316,17877,14:58:37.3953190,14:58:37.3962570,0.938,59.9021,58.9641
1_2,trade,327,18170,14:58:37.3951079,14:58:37.3963070,1.1991,59.9521,58.753
1_0,trade,913,49927,14:58:37.3952149,14:58:37.3963860,1.1711,60.0311,58.86
1_2,nbbo,450,22325,14:58:37.6428480,14:58:37.6433510,0.503,114.0671,113.5641
1_4,nbbo,270,13677,14:58:37.6428900,14:58:37.6433500,0.46,114.0661,113.6061
1_6,nbbo,6,561,14:58:37.6429140,14:58:37.6433900,0.476,114.1061,113.6301
1_5,nbbo,54,2923,14:58:37.6428029,14:58:37.6433900,0.5871,114.1061,113.519
1_1,nbbo,460,23021,14:58:37.6430950,14:58:37.6433940,0.299,114.1101,113.8111
1_7,nbbo,1,315,14:58:37.6430219,14:58:37.6433970,0.3751,114.1131,113.738
1_3,nbbo,579,28649,14:58:37.6430460,14:58:37.6434080,0.362,114.1241,113.7621
1_0,nbbo,1943,94141,14:58:37.6429519,14:58:37.6435870,0.6351,114.3031,113.668
1_5,trade,62,3789,14:58:37.6452999,14:58:37.6456820,0.3821,115.4841,115.102
1_6,trade,4,538,14:58:37.6453830,14:58:37.6457200,0.337,115.5221,115.1851
1_4,trade,196,10562,14:58:37.6453629,14:58:37.6457320,0.3691,115.5341,115.165
1_2,trade,355,19810,14:58:37.6453270,14:58:37.6457360,0.409,115.5381,115.1291
1_7,trade,5,537,14:58:37.6454670,14:58:37.6457470,0.28,115.5491,115.2691
1_3,trade,420,24284,14:58:37.6454859,14:58:37.6458480,0.3621,115.6501,115.288
1_1,trade,455,26133,14:58:37.6455220,14:58:37.6458660,0.344,115.6681,115.3241
1_0,trade,1102,59083,14:58:37.6454069,14:58:37.6459120,0.5051,115.7141,115.209
1_4,nbbo,250,12591,14:58:37.8927650,14:58:37.8931490,0.384,66.53,66.146
1_2,nbbo,446,22001,14:58:37.8927359,14:58:37.8931840,0.4481,66.565,66.1169
1_5,nbbo,51,2789,14:58:37.8927110,14:58:37.8931640,0.453,66.545,66.092
1_7,nbbo,2,365,14:58:37.8929179,14:58:37.8931880,0.2701,66.569,66.2989
1_6,nbbo,28,1673,14:58:37.8927989,14:58:37.8931920,0.3931,66.573,66.1799
1_3,nbbo,431,21411,14:58:37.8929489,14:58:37.8932730,0.3241,66.654,66.3299
1_1,nbbo,368,18513,14:58:37.8929790,14:58:37.8932880,0.309,66.669,66.36
1_0,nbbo,1937,93787,14:58:37.8928299,14:58:37.8933560,0.5261,66.737,66.2109
1_5,trade,61,3709,14:58:37.8943189,14:58:37.8946920,0.3731,67.576,67.2029
1_6,trade,12,930,14:58:37.8944520,14:58:37.8947000,0.248,67.584,67.336
1_7,trade,4,480,14:58:37.8945240,14:58:37.8946980,0.174,67.582,67.408
1_4,trade,351,20090,14:58:37.8944279,14:58:37.8947210,0.2931,67.605,67.3119
1_2,trade,371,20687,14:58:37.8943879,14:58:37.8947300,0.3421,67.614,67.2719
1_1,trade,317,17383,14:58:37.8945720,14:58:37.8947790,0.207,67.663,67.456
1_3,trade,322,18328,14:58:37.8945419,14:58:37.8947880,0.2461,67.672,67.4259
1_0,trade,1332,72952,14:58:37.8944739,14:58:37.8948540,0.3801,67.738,67.3579
1_4,nbbo,198,10055,14:58:38.1417500,14:58:38.1419740,0.224,7.59,7.366
1_5,nbbo,87,4535,14:58:38.1417049,14:58:38.1419830,0.2781,7.599,7.3209
1_7,nbbo,8,677,14:58:38.1418218,14:58:38.1420000,0.1782,7.616,7.4378
1_6,nbbo,28,1667,14:58:38.1417629,14:58:38.1420020,0.2391,7.618,7.3789
1_2,nbbo,458,22709,14:58:38.1417269,14:58:38.1420060,0.2791,7.622,7.3429
1_3,nbbo,284,14091,14:58:38.1418380,14:58:38.1420470,0.209,7.663,7.454
1_1,nbbo,486,24319,14:58:38.1418559,14:58:38.1420640,0.2081,7.68,7.4719
1_0,nbbo,1682,81865,14:58:38.1417840,14:58:38.1420940,0.31,7.71,7.4
1_6,trade,14,1085,14:58:38.1426900,14:58:38.1429010,0.211,8.147,7.936
1_7,trade,6,669,14:58:38.1427430,14:58:38.1429100,0.167,8.156,7.989
1_4,trade,211,12313,14:58:38.1426749,14:58:38.1429130,0.2381,8.159,7.9209
1_5,trade,54,3362,14:58:38.1426359,14:58:38.1429170,0.2811,8.163,7.8819
1_3,trade,248,13311,14:58:38.1427569,14:58:38.1429200,0.1631,8.166,8.0029
1_1,trade,430,24137,14:58:38.1427750,14:58:38.1429530,0.178,8.199,8.021
1_2,trade,425,23769,14:58:38.1426510,14:58:38.1429630,0.312,8.209,7.897
1_0,trade,1002,53982,14:58:38.1427050,14:58:38.1429960,0.291,8.242,7.951
1_7,nbbo,9,715,14:58:38.3955510,14:58:38.3992660,3.715,58.59,54.875
1_0,nbbo,1781,86721,14:58:38.3954420,14:58:38.3993110,3.869,58.635,54.766
1_5,nbbo,74,3915,14:58:38.3952130,14:58:38.3993180,4.105,58.642,54.537
1_6,nbbo,58,3067,14:58:38.3953819,14:58:38.3993240,3.9421,58.648,54.7059
1_1,nbbo,539,26663,14:58:38.3957510,14:58:38.3993290,3.578,58.653,55.075
1_2,nbbo,498,24567,14:58:38.3952650,14:58:38.3993350,4.07,58.659,54.589
1_4,nbbo,207,10505,14:58:38.3953250,14:58:38.3993400,4.015,58.664,54.649
1_1,trade,494,27970,14:58:38.3979440,14:58:38.3993450,1.401,58.0191,56.6181
1_5,trade,41,2640,14:58:38.3974780,14:58:38.3997540,2.276,58.4281,56.1521
1_3,nbbo,338,16743,14:58:38.3956939,14:58:38.3997680,4.0741,59.092,55.0179
1_4,trade,206,11724,14:58:38.3975949,14:58:38.3997740,2.1791,58.4481,56.269
1_2,trade,354,19503,14:58:38.3975289,14:58:38.3997790,2.2501,58.4531,56.203
1_3,trade,293,16696,14:58:38.3978780,14:58:38.3997840,1.906,58.4581,56.5521
1_6,trade,38,2351,14:58:38.3976560,14:58:38.3997900,2.134,58.4641,56.3301
1_7,trade,7,694,14:58:38.3978229,14:58:38.3997960,1.9731,58.4701,56.497
1_0,trade,1188,63938,14:58:38.3977109,14:58:38.4000620,2.3511,58.7361,56.385
1_7,nbbo,2,361,14:58:38.6431049,14:58:38.6433290,0.2241,17.074,16.8499
1_5,nbbo,52,2889,14:58:38.6429830,14:58:38.6433300,0.347,17.075,16.728
1_2,nbbo,546,27091,14:58:38.6430040,14:58:38.6433440,0.34,17.089,16.749
1_6,nbbo,12,857,14:58:38.6430450,14:58:38.6433610,0.316,17.106,16.79
1_4,nbbo,331,16643,14:58:38.6430300,14:58:38.6433630,0.333,17.108,16.775
1_3,nbbo,429,21345,14:58:38.6431229,14:58:38.6433650,0.2421,17.11,16.8679
1_1,nbbo,570,28479,14:58:38.6431439,14:58:38.6433680,0.2241,17.113,16.8889
1_0,nbbo,1927,93807,14:58:38.6430660,14:58:38.6434760,0.41,17.221,16.811
1_6,trade,9,830,14:58:38.6441500,14:58:38.6443910,0.241,17.799,17.558
1_5,trade,74,4254,14:58:38.6440739,14:58:38.6443800,0.3061,17.788,17.4819
1_7,trade,7,678,14:58:38.6442130,14:58:38.6444020,0.189,17.81,17.621
1_4,trade,339,19392,14:58:38.6441340,14:58:38.6444040,0.27,17.812,17.542
1_2,trade,435,23684,14:58:38.6440910,14:58:38.6444180,0.327,17.826,17.499
1_3,trade,411,23344,14:58:38.6442249,14:58:38.6444620,0.2371,17.87,17.6329
1_1,trade,590,31765,14:58:38.6442470,14:58:38.6444820,0.235,17.89,17.655
1_0,trade,1067,57434,14:58:38.6441789,14:58:38.6445090,0.3301,17.917,17.5869
1_5,nbbo,76,4035,14:58:38.8938070,14:58:38.8944240,0.617,62.555,61.938
1_7,nbbo,8,673,14:58:38.8941450,14:58:38.8944270,0.282,62.558,62.276
1_4,nbbo,393,19511,14:58:38.8939079,14:58:38.8944530,0.5451,62.584,62.0389
1_6,nbbo,11,815,14:58:38.8939289,14:58:38.8944420,0.5131,62.573,62.0599
1_3,nbbo,828,40503,14:58:38.8941799,14:58:38.8945180,0.3381,62.649,62.3109
1_1,nbbo,1139,56377,14:58:38.8942340,14:58:38.8945520,0.318,62.683,62.365
1_2,nbbo,1362,66099,14:58:38.8938599,14:58:38.8946420,0.7821,62.773,61.9909
1_0,nbbo,8096,395063,14:58:38.8939910,14:58:38.8951110,1.12,63.242,62.122
1_6,trade,6,608,14:58:38.8960899,14:58:38.8963990,0.3091,63.2761,62.967
1_5,trade,50,3019,14:58:38.8959920,14:58:38.8963910,0.399,63.2681,62.8691
1_7,trade,3,437,14:58:38.8962180,14:58:38.8964110,0.193,63.2881,63.0951
1_4,trade,283,16227,14:58:38.8960700,14:58:38.8964120,0.342,63.2891,62.9471
1_3,trade,631,34711,14:58:38.8962409,14:58:38.8974020,1.1611,64.2791,63.118
1_1,trade,863,48601,14:58:38.8962749,14:58:38.8974400,1.1651,64.3171,63.152
1_2,trade,906,49742,14:58:38.8960269,14:58:38.8974610,1.4341,64.3381,62.904
1_0,trade,3206,180488,14:58:38.8961180,14:58:38.8976840,1.566,64.5611,62.9951
1_5,nbbo,70,3733,14:58:39.1421550,14:58:39.1425790,0.424,52.9011,52.4771
1_6,nbbo,15,1017,14:58:39.1422239,14:58:39.1425790,0.3551,52.9011,52.546
1_4,nbbo,291,14645,14:58:39.1422089,14:58:39.1425910,0.3821,52.9131,52.531
1_2,nbbo,471,23179,14:58:39.1421829,14:58:39.1425910,0.4081,52.9131,52.505
1_7,nbbo,1,315,14:58:39.1422950,14:58:39.1426100,0.315,52.9321,52.6171
1_1,nbbo,781,38861,14:58:39.1423389,14:58:39.1426200,0.2811,52.9421,52.661
1_3,nbbo,419,20707,14:58:39.1423150,14:58:39.1426730,0.358,52.9951,52.6371
1_0,nbbo,2320,113123,14:58:39.1422489,14:58:39.1428150,0.5661,53.1371,52.571
1_5,trade,66,3907,14:58:39.1445560,14:58:39.1450350,0.479,54.0241,53.5451
1_6,trade,6,606,14:58:39.1446359,14:58:39.1450770,0.4411,54.0661,53.625
1_1,trade,738,41036,14:58:39.1447550,14:58:39.1450860,0.331,54.0751,53.7441
1_4,trade,288,16223,14:58:39.1446180,14:58:39.1450830,0.465,54.0721,53.6071
1_7,trade,2,390,14:58:39.1447119,14:58:39.1450910,0.3791,54.0801,53.701
1_2,trade,529,28977,14:58:39.1445839,14:58:39.1450950,0.5111,54.0841,53.573
1_3,trade,511,28290,14:58:39.1447270,14:58:39.1451180,0.391,54.1071,53.7161
1_0,trade,1656,89445,14:58:39.1446589,14:58:39.1451270,0.4681,54.1161,53.648
1_5,nbbo,148,7557,14:58:39.3967769,14:58:39.3976850,0.9081,66.488,65.5799
1_6,nbbo,42,2367,14:58:39.3969639,14:58:39.3977140,0.7501,66.517,65.7669
1_4,nbbo,570,28383,14:58:39.3969250,14:58:39.3977260,0.801,66.529,65.728
1_7,nbbo,13,915,14:58:39.3972810,14:58:39.3977440,0.463,66.547,66.084
1_2,nbbo,1927,93715,14:58:39.3968349,14:58:39.3978440,1.0091,66.647,65.6379
1_3,nbbo,964,47725,14:58:39.3973369,14:58:39.3979130,0.5761,66.716,66.1399
1_1,nbbo,2056,101659,14:58:39.3974090,14:58:39.3980620,0.653,66.865,66.212
1_0,nbbo,8316,405187,14:58:39.3970531,14:58:39.3986780,1.6249,67.481,65.8561
1_5,trade,67,4056,14:58:39.3998570,14:58:39.4004090,0.552,67.553,67.001
1_6,trade,15,1110,14:58:39.3999940,14:58:39.4004380,0.444,67.582,67.138
1_4,trade,324,18477,14:58:39.3999669,14:58:39.4004600,0.4931,67.604,67.1109
1_7,trade,2,386,14:58:39.4001890,14:58:39.4004860,0.297,67.63,67.333
1_3,trade,552,30629,14:58:39.4002219,14:58:39.4033010,3.0791,70.445,67.3659
1_1,trade,1488,85075,14:58:39.4002680,14:58:39.4034520,3.184,70.596,67.412
1_2,trade,1527,86441,14:58:39.3998909,14:58:39.4034530,3.5621,70.597,67.0349
1_0,trade,3760,213554,14:58:39.4000399,14:58:39.4037490,3.7091,70.893,67.1839
1_5,nbbo,92,4833,14:58:39.6448220,14:58:39.6454190,0.597,17.9221,17.3251
1_4,nbbo,547,27363,14:58:39.6449200,14:58:39.6454500,0.53,17.9531,17.4231
1_6,nbbo,31,1805,14:58:39.6449489,14:58:39.6454380,0.4891,17.9411,17.452
1_7,nbbo,11,817,14:58:39.6451140,14:58:39.6454570,0.343,17.9601,17.6171
1_2,nbbo,1179,57543,14:58:39.6448610,14:58:39.6454940,0.633,17.9971,17.3641
1_3,nbbo,974,48135,14:58:39.6451560,14:58:39.6455810,0.425,18.0841,17.6591
1_1,nbbo,1424,70459,14:58:39.6452070,14:58:39.6456540,0.447,18.1571,17.7101
1_0,nbbo,4505,219287,14:58:39.6450009,14:58:39.6459420,0.9411,18.4451,17.504
1_6,trade,7,684,14:58:39.6471040,14:58:39.6474570,0.353,19.231,18.878
1_5,trade,77,4587,14:58:39.6469870,14:58:39.6474560,0.469,19.23,18.761
1_4,trade,511,29385,14:58:39.6470740,14:58:39.6475110,0.437,19.285,18.848
1_7,trade,6,602,14:58:39.6472320,14:58:39.6475170,0.285,19.291,19.006
1_2,trade,991,54025,14:58:39.6470159,14:58:39.6475460,0.5301,19.32,18.7899
1_3,trade,792,44264,14:58:39.6472550,14:58:39.6476230,0.368,19.397,19.029
1_1,trade,1119,62650,14:58:39.6473039,14:58:39.6476650,0.3611,19.439,19.0779
1_0,trade,2575,140089,14:58:39.6471380,14:58:39.6477790,0.641,19.553,18.912
1_7,nbbo,5,521,14:58:39.8951250,14:58:39.8954720,0.347,59.6921,59.3451
1_5,nbbo,91,4809,14:58:39.8947659,14:58:39.8954640,0.6981,59.6841,58.986
1_6,nbbo,31,1819,14:58:39.8949219,14:58:39.8954970,0.5751,59.7171,59.142
1_4,nbbo,429,21389,14:58:39.8948870,14:58:39.8954990,0.612,59.7191,59.1071
1_2,nbbo,1040,50529,14:58:39.8948170,14:58:39.8955870,0.77,59.8071,59.0371
1_3,nbbo,716,35111,14:58:39.8951729,14:58:39.8956070,0.4341,59.8271,59.393
1_1,nbbo,1021,50747,14:58:39.8952299,14:58:39.8987250,3.4951,62.9451,59.45
1_6,trade,24,1696,14:58:39.8977269,14:58:39.8987370,1.0101,60.9,59.8899
1_7,trade,2,408,14:58:39.8978909,14:58:39.8987800,0.8891,60.943,60.0539
1_5,trade,142,8838,14:58:39.8975460,14:58:39.8987880,1.242,60.951,59.709
1_4,trade,528,30391,14:58:39.8976829,14:58:39.8989010,1.2181,61.064,59.8459
1_3,trade,1003,54770,14:58:39.8979229,14:58:39.8989240,1.0011,61.087,60.0859
1_1,trade,991,55283,14:58:39.8979979,14:58:39.8989270,0.9291,61.09,60.1609
1_2,trade,1058,57491,14:58:39.8975960,14:58:39.8989400,1.344,61.103,59.759
1_0,nbbo,4052,196935,14:58:39.8949849,14:58:39.8991240,4.1391,63.3441,59.205
1_0,trade,2248,123049,14:58:39.8977719,14:58:39.8995060,1.7341,61.669,59.9349
1_6,nbbo,18,1167,14:58:40.1449770,14:58:40.1454820,0.505,21.646,21.141
1_7,nbbo,6,571,14:58:40.1451579,14:58:40.1454790,0.3211,21.643,21.3219
1_4,nbbo,294,14783,14:58:40.1449520,14:58:40.1455080,0.556,21.672,21.116
1_5,nbbo,116,6021,14:58:40.1448560,14:58:40.1455090,0.653,21.673,21.02
1_2,nbbo,908,44455,14:58:40.1448969,14:58:40.1455720,0.6751,21.736,21.0609
1_3,nbbo,562,27541,14:58:40.1452010,14:58:40.1455840,0.383,21.748,21.365
1_1,nbbo,1327,65981,14:58:40.1452490,14:58:40.1456570,0.408,21.821,21.413
1_0,nbbo,3107,151205,14:58:40.1450489,14:58:40.1458620,0.8131,22.026,21.2129
1_5,trade,127,7207,14:58:40.1471110,14:58:40.1475920,0.481,23.2671,22.7861
1_6,trade,13,1000,14:58:40.1472380,14:58:40.1476040,0.366,23.2791,22.9131
1_4,trade,364,20895,14:58:40.1472060,14:58:40.1476270,0.421,23.3021,22.8811
1_2,trade,812,44460,14:58:40.1471439,14:58:40.1476940,0.5501,23.3691,22.819
1_3,trade,651,35955,14:58:40.1473789,14:58:40.1477210,0.3421,23.3961,23.054
1_1,trade,1106,62364,14:58:40.1474339,14:58:40.1477970,0.3631,23.4721,23.109
1_0,trade,2056,111828,14:58:40.1472729,14:58:40.1478750,0.6021,23.5501,22.948
1_5,nbbo,95,5029,14:58:40.3952600,14:58:40.3962530,0.993,65.321,64.328
1_6,nbbo,6,565,14:58:40.3954670,14:58:40.3962660,0.799,65.334,64.535
1_7,nbbo,7,621,14:58:40.3957659,14:58:40.3963100,0.5441,65.378,64.8339
1_4,nbbo,327,16449,14:58:40.3954239,14:58:40.3963100,0.8861,65.378,64.4919
1_3,nbbo,586,28997,14:58:40.3958260,14:58:40.3963500,0.524,65.418,64.894
1_2,nbbo,678,33277,14:58:40.3953430,14:58:40.3963610,1.018,65.429,64.411
1_1,nbbo,1499,74605,14:58:40.3959040,14:58:40.3986680,2.764,67.736,64.972
1_5,trade,86,5076,14:58:40.3981099,14:58:40.3987050,0.5951,66.8021,66.207
